timestamp_EPOCHms,am2320_humidity_%,am2320_temperature_C,bmp388_temperature_C,bmp388_pressure_hPa,bmp388_altitude_m,bno055_acceleration_m/s^2,bno055_euler_angle,bno055_gravity_m/s^2,bno055_gyroscope,bno055_linear_acceleration_m/s^2,bno055_magnetometer_mT,bno055_temperature_C,bno055_quaternion,mcp3008_raw_adc,mcp3008_adc_voltage_V,mcp3008_thermistor_resistance_Ω,mcp3008_thermistor_temperature_C
1582571268.212589,31.0,18.4,18.4416725859046,979.6335568834166,282.0247279787264,"(-0.07, -0.52, 9.41)","(0.0, -0.5, 3.0625)","(-0.09, -0.52, 9.790000000000001)","(0.001090830782496456, -0.001090830782496456, 0.0)","(0.0, 0.01, -0.39)","(34.5, -27.25, -66.0625)",22,"(0.9996337890625, -0.0267333984375, 0.0047607421875, 0.0)",38592,1.9432913710231172,14323.571985302302,16.45692501563144
1582571273.67795,30.9,18.5,18.45056231878698,979.8306206623861,282.0247279787264,"(-0.09, -0.49, 9.39)","(0.0, -0.5, 3.0625)","(-0.09, -0.52, 9.790000000000001)","(-0.001090830782496456, -0.001090830782496456, 0.002181661564992912)","(0.0, 0.01, -0.37)","(34.5, -27.6875, -66.875)",22,"(0.9996337890625, -0.0267333984375, 0.0047607421875, 0.0)",38592,1.949736781872282,14439.679283982845,16.266200028265416
1582571279.147985,31.1,18.7,18.45056231878698,979.5941442226604,282.8756323943261,"(-0.07, -0.5, 9.4)","(0.0, -0.5, 3.0625)","(-0.09, -0.52, 9.790000000000001)","(0.0, 0.001090830782496456, -0.002181661564992912)","(0.0, 0.0, -0.4)","(34.5, -28.0625, -66.875)",22,"(0.9996337890625, -0.0267333984375, 0.0047607421875, 0.0)",38656,1.9529594872968643,14381.487406525539,16.36157187413653
1582571284.613837,31.0,17.6,18.45500717824325,979.7330722290957,282.69872067742557,"(-0.07, -0.5, 9.38)","(0.0, -0.5, 3.0625)","(-0.09, -0.52, 9.790000000000001)","(-0.001090830782496456, -0.002181661564992912, 0.001090830782496456)","(0.0, 0.0, -0.41000000000000003)","(34.1875, -27.6875, -65.75)",22,"(0.9996337890625, -0.0267333984375, 0.0047607421875, 0.0)",38592,1.9432913710231172,14439.679283982845,16.266200028265416
1582571290.083152,30.8,17.6,18.45500717824325,979.7330722290957,282.52181249359614,"(-0.09, -0.5, 9.39)","(0.0, -0.5, 3.0625)","(-0.09, -0.52, 9.790000000000001)","(0.0, -0.001090830782496456, -0.001090830782496456)","(0.0, 0.02, -0.41000000000000003)","(34.875, -27.6875, -65.0)",22,"(0.9996337890625, -0.0267333984375, 0.0047607421875, 0.0)",38656,1.9465140764476996,14323.571985302302,16.45692501563144
1582571295.557902,30.7,17.5,18.463896883185953,979.6645894448801,282.52181249359614,"(-0.09, -0.51, 9.370000000000001)","(0.0, -0.5, 3.0625)","(-0.09, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.002181661564992912, 0.001090830782496456)","(0.0, 0.0, -0.41000000000000003)","(34.1875, -27.25, -65.75)",22,"(0.9996337890625, -0.0267333984375, 0.0047607421875, 0.0)",38528,1.949736781872282,14498.149601884046,16.170808691873162
1582571301.024046,30.9,18.3,18.463896883185953,979.7143478347347,283.195849661583,"(-0.1, -0.48, 9.370000000000001)","(0.0, -0.5, 3.0625)","(-0.09, -0.52, 9.790000000000001)","(-0.002181661564992912, 0.001090830782496456, 0.0)","(0.0, 0.02, -0.4)","(34.1875, -27.25, -65.75)",22,"(0.9996337890625, -0.0267333984375, 0.0047607421875, 0.0)",38720,1.949736781872282,14381.487406525539,16.36157187413653
1582571306.491287,30.6,18.3,18.463896883185953,979.635519401607,282.77037336735015,"(-0.08, -0.5, 9.39)","(0.0, -0.5, 3.0625)","(-0.09, -0.52, 9.790000000000001)","(0.001090830782496456, 0.002181661564992912, -0.001090830782496456)","(0.01, 0.0, -0.43)","(34.875, -27.6875, -66.5)",22,"(0.9996337890625, -0.0267333984375, 0.0047607421875, 0.0)",38528,1.9529594872968643,14381.487406525539,16.36157187413653
1582571311.956531,30.4,18.1,18.45500717824325,979.7434171713847,282.43335972657144,"(-0.08, -0.51, 9.370000000000001)","(0.0, -0.5, 3.0625)","(-0.09, -0.52, 9.790000000000001)","(0.0, -0.002181661564992912, 0.001090830782496456)","(0.0, 0.01, -0.4)","(34.5, -27.0, -66.5)",22,"(0.9996337890625, -0.0267333984375, 0.0047607421875, 0.0)",38656,1.949736781872282,14323.571985302302,16.45692501563144
1582571317.421964,30.6,18.3,18.468341728672385,979.7537620988177,283.0189466530215,"(-0.09, -0.51, 9.39)","(0.0, -0.5, 3.0625)","(-0.09, -0.52, 9.790000000000001)","(0.001090830782496456, 0.0, -0.001090830782496456)","(0.01, 0.0, -0.39)","(34.5, -27.25, -66.0625)",22,"(0.9996337890625, -0.0267333984375, 0.0047607421875, 0.0)",38720,1.949736781872282,14439.679283982845,16.266200028265416
