timestamp_EPOCHms,am2320_humidity_%,am2320_temperature_C,bmp388_temperature_C,bmp388_pressure_hPa,bmp388_altitude_m,bno055_acceleration_m/s^2,bno055_euler_angle,bno055_gravity_m/s^2,bno055_gyroscope,bno055_linear_acceleration_m/s^2,bno055_magnetometer_mT,bno055_temperature_C,bno055_quaternion,mcp3008_raw_adc,mcp3008_adc_voltage_V,mcp3008_thermistor_resistance_Ω,mcp3008_thermistor_temperature_C
1582581332.829829,40.1,18.1,18.18830736866221,979.8213810456945,282.5287464828397,"(-0.09, -0.49, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.002181661564992912, -0.1407171709420428, 0.001090830782496456)","(-0.01, 0.01, -0.38)","(34.5, -27.0, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8885053788052186,13432.97457718025,17.98066670000918
1582581338.294268,39.8,18.2,18.183862229809165,979.7218951246203,281.7666305885807,"(-0.07, -0.52, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.0, 0.001090830782496456)","(-0.02, 0.0, -0.43)","(34.5, -27.0, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.8949507896543831,13432.97457718025,17.98066670000918
1582581343.75838,39.4,19.0,18.197197632398456,979.9001630657165,281.09307069292925,"(-0.08, -0.53, 9.4)","(359.9375, -0.3125, 11.0625)","(-0.05, -0.52, 9.790000000000001)","(0.003272492347489368, 0.00545415391248228, 0.001090830782496456)","(-0.04, 0.04, -0.41000000000000003)","(34.875, -27.0, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.8917280842298008,13379.472726624097,18.075820616816998
1582581349.222852,39.2,18.6,18.18830736866221,979.9001630657165,281.9436595743399,"(-0.08, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, -0.001090830782496456, -0.002181661564992912)","(None, None, None)","(34.875, -27.0, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.8917280842298008,13594.959495949595,17.695168460264597
1582581354.66607,39.2,18.6,18.183862229809165,979.7612852852592,281.69539133192455,"(-0.08, -0.51, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.003272492347489368, 0.003272492347489368, 0.0)","(-0.03, 0.02, -0.42)","(34.5, -27.25, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8949507896543831,13540.716261359961,17.790341384300007
1582581360.130804,39.2,18.1,18.17941708629951,979.7903226713674,282.28045473841746,"(-0.08, -0.51, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.002181661564992912, 0.0, 0.0)","(-0.04, 0.02, -0.39)","(34.1875, -26.5625, -66.75)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8917280842298008,13379.472726624097,18.075820616816998
1582581365.595162,39.2,18.4,18.170526785310358,979.8006754775863,281.7839084449044,"(-0.09, -0.52, 9.370000000000001)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.001090830782496456, 0.0)","(-0.03, 0.0, -0.39)","(34.5, -27.0, -65.5625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.8949507896543831,13432.97457718025,17.98066670000918
1582581371.060592,39.4,18.0,18.170526785310358,979.8400657016034,282.1206920947049,"(-0.08, -0.5, 9.41)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.002181661564992912, -0.002181661564992912, 0.0)","(-0.02, 0.0, -0.41000000000000003)","(34.875, -27.25, -64.875)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37696,1.8949507896543831,13379.472726624097,18.075820616816998
1582581376.525548,39.6,18.0,18.166081627830863,979.7986528477757,282.2092096803701,"(-0.1, -0.5, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, 0.001090830782496456, -0.001090830782496456)","(-0.04, 0.01, -0.39)","(34.875, -27.0, -67.1875)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.90461890592813,13432.97457718025,17.98066670000918
1582581381.990011,39.4,18.0,18.170526785310358,979.8193593042379,282.2092096803701,"(-0.09, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.001090830782496456, 0.003272492347489368, -0.001090830782496456)","(-0.02, 0.03, -0.4)","(35.25, -26.25, -64.875)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.8917280842298008,13379.472726624097,18.075820616816998
1582581387.455223,39.4,18.0,18.170526785310358,979.8981383070408,281.62417318555845,"(-0.07, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, -0.004363323129985824, 0.0)","(-0.03, 0.0, -0.37)","(34.1875, -28.0625, -67.1875)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8917280842298008,13486.721857864746,17.885507209841705
1582581392.920385,39.6,17.7,18.161636465694755,979.7799698503737,282.634521669884,"(-0.1, -0.51, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.002181661564992912, -0.001090830782496456, -0.002181661564992912)","(-0.02, 0.01, -0.39)","(34.1875, -26.5625, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8917280842298008,13273.19862211016,18.26611477311809
1582581398.384803,39.4,18.6,18.170526785310358,979.8483951838699,281.1988920377717,"(-0.1, -0.5, 9.36)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.0, -0.001090830782496456)","(-0.03, 0.0, -0.38)","(34.875, -27.25, -64.875)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8917280842298008,13379.472726624097,18.075820616816998
1582581403.849065,39.2,18.7,18.17941708629951,979.8794559573122,282.1206920947049,"(-0.07, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, -0.002181661564992912, 0.0)","(-0.04, 0.0, -0.41000000000000003)","(34.1875, -26.5625, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8885053788052186,13540.716261359961,17.790341384300007
1582581409.313353,39.2,18.4,18.17941708629951,979.7799698503737,281.1103732192021,"(-0.08, -0.49, 9.36)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.002181661564992912, -0.001090830782496456, -0.001090830782496456)","(-0.03, 0.01, -0.41000000000000003)","(34.1875, -27.0, -67.1875)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.8885053788052186,13326.214628937534,18.170969721213453
1582581414.77891,39.2,17.9,18.166081627830863,979.8006754775863,281.535653894269,"(-0.09, -0.51, 9.39)","(359.9375, -0.3125, 3.0625)","(None, None, None)","(-0.003272492347489368, -0.003272492347489368, 0.0)","(-0.02, 0.0, -0.41000000000000003)","(34.5, -26.5625, -65.5625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8917280842298008,13486.721857864746,17.885507209841705
1582581420.221585,39.2,18.0,18.161636465694755,979.8587487897931,282.2092096803701,"(-0.09, -0.52, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, 0.004363323129985824, 0.0)","(-0.02, 0.01, -0.4)","(34.5, -27.25, -66.75)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8917280842298008,13326.214628937534,18.170969721213453
1582581425.686482,39.2,17.6,18.170526785310358,979.8981383070408,282.2977281497004,"(-0.08, -0.51, 9.4)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.003272492347489368, 0.002181661564992912, 0.0)","(-0.03, 0.01, -0.43)","(34.1875, -26.5625, -65.6875)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8852826733806363,13540.716261359961,17.790341384300007
1582581431.151587,39.3,17.5,18.170526785310358,979.759264164069,282.1206920947049,"(-0.11, -0.48, 9.370000000000001)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.001090830782496456, -0.003272492347489368, 0.001090830782496456)","(-0.03, 0.04, -0.41000000000000003)","(34.875, -27.0, -66.75)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8917280842298008,13432.97457718025,17.98066670000918
1582581436.616155,39.5,17.8,18.170526785310358,979.7903226713674,282.1206920947049,"(-0.07, -0.5, 9.36)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, -0.002181661564992912, 0.13962634015954636)","(-0.04, 0.0, -0.4)","(33.75, -27.6875, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37440,1.8885053788052186,13432.97457718025,17.98066670000918
1582581442.080406,39.3,17.3,18.17941708629951,979.8193593042379,281.7839084449044,"(-0.09, -0.5, 9.370000000000001)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.001090830782496456, 0.001090830782496456, 0.0)","(-0.01, 0.03, -0.39)","(34.5, -27.6875, -65.25)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37440,1.8885053788052186,13273.19862211016,18.26611477311809
1582581447.544841,39.4,18.5,18.17497193813324,979.7799698503737,281.4471354866642,"(-0.09, -0.5, 9.4)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.002181661564992912, 0.0, -0.002181661564992912)","(0.0, 0.02, -0.4)","(34.875, -26.5625, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37696,1.8949507896543831,13379.472726624097,18.075820616816998
1582581453.010601,39.7,18.9,18.17941708629951,979.6804868917201,282.54600361153837,"(-0.09, -0.5, 9.4)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.002181661564992912, -0.001090830782496456, -0.002181661564992912)","(-0.03, 0.02, -0.41000000000000003)","(34.875, -28.0625, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8917280842298008,13379.472726624097,18.075820616816998
1582581458.47692,39.6,19.2,18.170526785310358,979.759264164069,282.2092096803701,"(-0.08, -0.51, 9.4)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.002181661564992912, -0.001090830782496456, 0.0)","(-0.03, 0.01, -0.41000000000000003)","(34.875, -27.25, -65.5625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37376,1.8852826733806363,13379.472726624097,18.075820616816998
1582581463.959872,39.6,19.8,18.161636465694755,979.7198755120511,282.2092096803701,"(-0.08, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.001090830782496456, -0.002181661564992912)","(-0.03, 0.01, -0.44)","(34.875, -28.0625, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8885053788052186,13432.97457718025,17.98066670000918
1582581469.42449,39.6,18.3,18.161636465694755,979.7986528477757,282.2977281497004,"(-0.08, -0.51, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, -0.002181661564992912, 0.001090830782496456)","(-0.04, 0.02, -0.4)","(34.5, -27.6875, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8917280842298008,13432.97457718025,17.98066670000918
1582581474.889024,39.6,17.9,18.161636465694755,979.759264164069,282.2092096803701,"(-0.08, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.002181661564992912, -0.002181661564992912, 0.0)","(-0.04, 0.01, -0.39)","(34.875, -26.5625, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8852826733806363,13594.959495949595,17.695168460264597
1582581480.35369,39.6,18.5,18.157191298902035,979.759264164069,282.2977281497004,"(-0.09, -0.48, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, -0.001090830782496456, 0.001090830782496456)","(-0.03, 0.01, -0.4)","(34.5, -27.6875, -65.25)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8885053788052186,13432.97457718025,17.98066670000918
1582581485.819521,39.5,18.4,18.166081627830863,979.7198755120511,282.54600361153837,"(-0.09, -0.51, 9.4)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, -317.89)","(0.003272492347489368, 0.002181661564992912, -0.001090830782496456)","(-0.02, 0.0, -0.39)","(35.25, -27.25, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8917280842298008,13432.97457718025,17.98066670000918
1582581491.284373,39.5,17.9,18.170526785310358,979.759264164069,282.634521669884,"(-0.07, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.002181661564992912, 0.0)","(-0.04, 0.0, -0.41000000000000003)","(33.75, -27.25, -65.6875)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8885053788052186,13379.472726624097,18.075820616816998
1582581496.74899,39.4,16.9,18.170526785310358,979.8587487897931,282.2092096803701,"(-0.08, -0.49, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, -0.002181661564992912, 0.001090830782496456)","(-0.04, 0.01, -0.43)","(34.875, -27.25, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.9013962005035476,13486.721857864746,17.885507209841705
1582581502.21404,39.1,17.1,18.17941708629951,979.7799698503737,281.87242644154435,"(-0.08, -0.5, 9.4)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.001090830782496456, -0.001090830782496456, 0.0)","(-0.01, 0.03, -0.4)","(34.5, -27.0, -65.5625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.8917280842298008,13273.19862211016,18.26611477311809
1582581507.678394,39.1,17.0,18.17497193813324,979.8193593042379,282.1206920947049,"(-0.07, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.003272492347489368, -0.003272492347489368, 0.002181661564992912)","(-0.03, 0.01, -0.42)","(34.5, -27.25, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.8949507896543831,13486.721857864746,17.885507209841705
1582581513.145045,39.2,17.4,18.170526785310358,979.7903226713674,282.54600361153837,"(-0.07, -0.51, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.1461713248545251, 0.002181661564992912)","(-0.03, 0.01, -0.43)","(34.1875, -27.25, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37376,1.8885053788052186,13432.97457718025,17.98066670000918
1582581518.610047,38.9,17.4,18.170526785310358,979.7799698503737,281.4471354866642,"(-0.09, -0.5, 9.370000000000001)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.0, 0.001090830782496456)","(-0.02, 0.01, -0.4)","(35.25, -27.25, -65.5625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37440,1.8852826733806363,13379.472726624097,18.075820616816998
1582581524.075818,38.8,17.6,18.170526785310358,979.8794559573122,282.2092096803701,"(-0.1, -0.51, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.001090830782496456, -0.006544984694978736, 0.001090830782496456)","(-0.05, 0.0, -0.39)","(35.25, -26.25, -65.25)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37440,1.8885053788052186,13486.721857864746,17.885507209841705
1582581529.540931,38.8,17.6,18.17497193813324,979.8587487897931,282.1206920947049,"(-0.1, -0.5, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.002181661564992912, 0.0, -0.001090830782496456)","(-0.03, 0.03, -0.42)","(35.5625, -27.25, -64.5)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.8852826733806363,13432.97457718025,17.98066670000918
1582581535.00541,38.9,17.5,18.170526785310358,979.8297125103087,282.7942914721251,"(-0.09, -0.51, 9.41)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, -0.002181661564992912, 0.0)","(-0.03, 0.0, -0.39)","(34.875, -27.6875, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.8949507896543831,13379.472726624097,18.075820616816998
1582581540.469577,38.9,17.4,18.170526785310358,979.7218951246203,282.1206920947049,"(-0.08, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, 0.001090830782496456, -0.001090830782496456)","(-0.03, 0.0, -0.41000000000000003)","(34.1875, -27.0, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8949507896543831,13486.721857864746,17.885507209841705
1582581545.939709,38.9,17.5,18.166081627830863,979.7405804281985,282.2977281497004,"(-0.08, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.001090830782496456, -0.001090830782496456)","(-0.03, 0.02, -0.4)","(35.25, -27.25, -66.75)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8885053788052186,13379.472726624097,18.075820616816998
1582581551.40431,39.0,17.4,18.17941708629951,979.7799698503737,282.1206920947049,"(-0.09, -0.52, 9.4)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.002181661564992912, 0.001090830782496456, -0.001090830782496456)","(-0.02, 0.01, -0.42)","(34.5, -27.6875, -65.5625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37696,1.8917280842298008,13432.97457718025,17.98066670000918
1582581556.868915,39.3,17.9,18.161636465694755,979.759264164069,282.2977281497004,"(-0.07, -0.49, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, 0.00545415391248228, -0.002181661564992912)","(-0.03, 0.02, -0.38)","(33.75, -27.0, -64.1875)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8885053788052186,13486.721857864746,17.885507209841705
1582581562.333171,39.2,18.1,18.161636465694755,979.759264164069,282.1206920947049,"(-0.1, -0.49, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.001090830782496456, -0.001090830782496456, -0.001090830782496456)","(-0.04, 0.03, -0.41000000000000003)","(34.1875, -26.5625, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8852826733806363,13432.97457718025,17.98066670000918
1582581567.798027,39.2,17.5,18.161636465694755,979.817334277463,282.2092096803701,"(-0.09, -0.51, 9.370000000000001)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, -0.001090830782496456, 0.0)","(-0.05, 0.02, -0.39)","(34.1875, -26.5625, -65.6875)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37440,1.8917280842298008,13379.472726624097,18.075820616816998
1582581573.262522,39.5,17.2,18.161636465694755,979.7385584186857,282.9713258831922,"(-0.09, -0.5, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.001090830782496456, -0.002181661564992912, 0.0)","(-0.04, 0.0, -0.42)","(35.25, -27.6875, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8885053788052186,13432.97457718025,17.98066670000918
1582581578.728127,39.3,17.4,18.1527461274527,979.7799698503737,282.1379857334984,"(-0.07, -0.5, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, -0.001090830782496456, 0.0)","(-0.01, 0.03, -0.43)","(34.5, -28.0625, -65.5625)",22,"(None, None, None, None)",37568,1.8885053788052186,13486.721857864746,17.885507209841705
1582581584.166727,39.3,17.6,18.157191298902035,979.7385584186857,282.4035529785947,"(-0.08, -0.51, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, -0.002181661564992912, -0.002181661564992912)","(-0.03, 0.01, -0.41000000000000003)","(34.5, -27.25, -66.75)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8949507896543831,13326.214628937534,18.170969721213453
1582581589.631038,39.4,18.7,18.1527461274527,979.7966269326773,281.88973636152014,"(-0.06, -0.51, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, -0.001090830782496456, -0.001090830782496456)","(None, None, None)","(34.875, -27.25, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8885053788052186,13594.959495949595,17.695168460264597
1582581595.074895,39.5,19.0,18.157191298902035,979.7489112987615,282.4747677393656,"(-0.09, -0.47000000000000003, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, 0.003272492347489368, 0.0)","(-0.03, 0.01, -0.41000000000000003)","(33.75, -27.6875, -65.5625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8885053788052186,13486.721857864746,17.885507209841705
1582581600.539197,39.5,17.3,18.161636465694755,979.6494305619831,282.9000811468913,"(-0.08, -0.52, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, 0.001090830782496456, 0.0)","(-0.02, 0.01, -0.4)","(34.875, -28.0625, -66.0)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8949507896543831,13432.97457718025,17.98066670000918
1582581606.021299,39.5,18.2,18.1527461274527,979.7178526142357,282.1379857334984,"(-0.08, -0.49, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.001090830782496456, 0.001090830782496456, 0.0)","(-0.04, 0.03, -0.39)","(34.1875, -27.0, -66.0625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37696,1.8949507896543831,13540.716261359961,17.790341384300007
1582581611.485905,39.7,18.9,18.157191298902035,979.7282055238434,281.1277038620264,"(-0.07, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, -0.002181661564992912, 0.001090830782496456)","(-0.02, 0.01, -0.4)","(34.875, -27.25, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37632,1.8885053788052186,13379.472726624097,18.075820616816998
1582581616.950635,40.0,18.6,18.1527461274527,979.846368204295,282.65181086372525,"(-0.08, -0.5, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.001090830782496456, 0.00545415391248228, 0.001090830782496456)","(-0.02, 0.02, -0.4)","(34.1875, -27.25, -67.5)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37696,1.8885053788052186,13432.97457718025,17.98066670000918
1582581622.415044,39.8,18.4,18.157191298902035,979.817334277463,282.81156043755556,"(-0.09, -0.51, 9.4)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, 0.0, 0.0)","(-0.03, 0.0, -0.42)","(34.1875, -27.25, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8885053788052186,13486.721857864746,17.885507209841705
1582581627.879484,39.7,17.9,18.1527461274527,979.8380415631724,282.65181086372525,"(-0.09, -0.5, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.0, 0.0, 0.0)","(-0.04, 0.01, -0.37)","(34.5, -27.25, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8949507896543831,13432.97457718025,17.98066670000918
1582581633.344521,39.9,17.1,18.166081627830863,979.759264164069,283.05984441419866,"(-0.09, -0.52, 9.4)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.002181661564992912, 0.0, 0.001090830782496456)","(-0.03, 0.02, -0.44)","(33.75, -27.0, -65.5625)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8917280842298008,13540.716261359961,17.790341384300007
1582581638.812003,39.8,17.4,18.161636465694755,979.759264164069,282.2977281497004,"(-0.09, -0.51, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(-0.001090830782496456, -0.003272492347489368, 0.001090830782496456)","(-0.04, 0.0, -0.41000000000000003)","(34.1875, -27.6875, -65.25)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8917280842298008,13379.472726624097,18.075820616816998
1582581644.276348,39.7,17.1,18.161636465694755,979.7799698503737,282.2092096803701,"(-0.08, -0.51, 9.41)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.001090830782496456, 0.001090830782496456, 0.001090830782496456)","(-0.02, 0.01, -0.42)","(33.75, -27.25, -66.0)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37440,1.8852826733806363,13379.472726624097,18.075820616816998
1582581649.740656,39.6,17.1,18.161636465694755,979.8587487897931,282.2977281497004,"(-0.07, -0.48, 9.39)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.003272492347489368, -0.001090830782496456, 0.0)","(-0.02, 0.0, -0.44)","(34.5, -27.25, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8917280842298008,13486.721857864746,17.885507209841705
1582581655.205498,39.7,17.4,18.166081627830863,979.7882995973873,283.30814079040715,"(-0.08, -0.5, 9.38)","(359.9375, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.003272492347489368, -0.001090830782496456, 0.0)","(-0.01, 1.28, -0.42)","(34.5, -27.0, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37504,1.8917280842298008,13379.472726624097,18.075820616816998
1582581660.669799,39.6,17.6,18.170526785310358,979.7385584186857,282.2977281497004,"(-0.07, -0.5, 9.39)","(-1688.0625, -0.3125, 3.0625)","(-0.05, -0.52, 9.790000000000001)","(0.001090830782496456, -0.004363323129985824, -0.001090830782496456)","(0.0, 0.03, -0.41000000000000003)","(35.25, -28.0625, -66.375)",22,"(0.9996337890625, -0.02685546875, 0.0028076171875, 0.0)",37568,1.8852826733806363,13379.472726624097,18.075820616816998
